user_id,session_id,timestamp_start,duration,num_actions,uniq_resources,num_file_open,num_file_delete,external_drive_use,night_activity,weekend_activity,web_connections_count,sensitive_keywords_detected,email_external_count,auth_failed_count,new_ip_login,actions_seq,entropy_of_activity_timeline,risk_level
user_41,53c20c5f-e681-4274-92b8-5430e99308c1,2025-01-01 10:27:00,24.45,39,11,13,0,0,0,0,4,0,0,0,0,read close close read email open upload close close upload upload download open write read close email open email email open write close upload open download close close upload read close read upload read upload read write upload download,2.688,1
user_9,c3c88b89-351f-4275-95f2-539ad79efda2,2025-01-01 09:30:00,10.65,22,10,7,4,0,0,0,1,1,0,1,0,upload upload read upload read read write open write email close upload close download download open email download write close write write,2.7379,1
user_84,6021dc9b-1bb0-4242-939e-d3adebb8994a,2025-01-01 03:11:00,21.78,28,5,13,1,0,0,0,10,1,0,0,0,write download close read close write read read email upload upload email email read download upload write upload email upload open email download download upload read close close,2.6829,1
user_34,6da28b7c-ea77-4987-ba7c-324a3cc62531,2025-01-01 09:43:00,10.45,26,5,9,1,0,0,0,7,0,0,0,0,write write read write close email read read upload open close download write open open read write email email read upload close upload write download read,2.6989,1
user_85,543384df-bcbc-49e9-bd7f-f70f41683385,2025-01-01 08:28:00,15.64,25,4,7,0,0,0,0,12,0,0,0,0,read download close upload email read read close email read upload read upload close write write upload upload download close write download read open upload,2.6227,1
user_20,d5b3c652-9663-4117-b146-a4b4856ad82a,2025-01-01 00:18:00,9.62,36,2,13,0,0,0,0,11,0,0,0,0,email open download read open email read upload close open write close download email download download close close upload upload open download download close read close upload write close upload read open read upload email open,2.7313,1
user_142,f6802c55-e352-4e6a-a4bb-99744ff176cd,2025-01-01 13:44:00,16.68,45,3,15,2,0,0,0,12,0,0,0,0,download upload read write open email email open close close read upload upload email upload upload write email download close email email email write write read open email open write open read close write write write download email email download open download open upload download,2.7387,1
user_54,85812ce1-1fa5-4d01-9459-b5f05fc50745,2025-01-01 04:03:00,18.18,22,7,5,4,0,0,0,14,1,0,0,0,open upload write download download read download close read upload read open open email email write download upload read download email download,2.6515,1
user_107,fae2d593-5d6a-46c9-bc4c-cc77deea3569,2025-01-01 09:48:00,23.13,43,1,8,2,0,0,0,5,2,0,0,0,close upload upload open write upload email email upload download email download open upload download email upload read email read upload email download upload read read read write email close write read upload upload upload email download read email read download close open,2.6273,1
user_65,8fa10998-da4c-4ba7-afe7-7a35c32a9309,2025-01-01 02:02:00,20.55,37,6,9,0,0,0,0,14,0,0,0,0,download upload upload email read download close email open download open upload read write close email download download write upload download read open upload email email upload download read download download open upload open open close open,2.6636,1
user_32,be1e9758-2d6e-4c2d-bcfe-9bde5e6788f7,2025-01-01 22:38:00,15.41,15,3,3,3,0,0,0,17,1,0,0,0,open email upload open write upload upload upload close upload email upload write download open,2.2892,1
user_109,66797afd-8fb7-4f96-8c45-094e70d792e0,2025-01-01 00:49:00,20.07,19,4,7,1,0,0,0,10,0,0,0,0,upload write write upload read read read download write close open upload open close email read open read close,2.6359,1
user_126,2b23b3ed-4097-41ad-a886-55aba2d2a9f3,2025-01-01 02:58:00,12.09,25,7,7,0,0,0,0,13,0,0,0,0,open read write write close open read close write open read read write close download download upload write download email upload open upload read write,2.6685,1
user_98,a8ff3476-0485-4697-9ca6-d9a81018ace2,2025-01-01 04:03:00,11.83,13,1,4,1,0,0,0,10,1,0,0,0,download write write upload email upload email write email read download upload read,2.2955,1
user_88,5eb390d6-e4f4-4036-8c99-8b6c8164d948,2025-01-01 23:16:00,13.8,32,8,10,3,0,0,0,4,1,0,0,0,upload upload close download upload open email close download email email close upload read open email download write download download email write open download email download email read write download upload close,2.6634,1
user_17,299e455a-08d2-4194-99a3-de0d59e80d8a,2025-01-01 11:40:00,11.89,10,3,4,4,0,0,0,12,2,0,0,0,upload write email open write download close write email read,2.6464,1
user_97,cc1f0f03-9c4a-41cd-af7c-f7451a198926,2025-01-01 09:51:00,22.25,48,5,11,1,0,0,0,12,1,0,0,0,read email close write email open read read download close write upload upload email open open close upload email email upload open upload read download upload open close upload upload read close close upload read email open close email write read read upload close open email upload download,2.6846,1
user_73,c61a4fe4-30e5-4f37-ac9e-4e71597a8faa,2025-01-01 04:12:00,21.53,32,4,6,2,0,0,0,14,1,0,0,0,upload read open upload download upload close close download email write download email read read email email download upload close read close upload read read download close upload email email download open,2.636,1
user_25,17a7f049-bf8a-4d0b-a47b-7c382e1e3bb2,2025-01-01 23:12:00,11.75,24,7,5,0,0,0,0,11,0,0,0,0,read write close download download write open read email write read open open upload upload write write close upload close download upload email close,2.7569,1
user_109,a8890b7e-b0fc-447a-bb02-c0632c35a01e,2025-01-01 04:53:00,14.51,23,11,4,0,0,0,0,8,0,0,0,0,upload close close close write read email close upload close email write close read close upload write close download read open read read,2.4749,1
user_7,3d64b6e1-8881-439e-ac54-6c8c40bc40e8,2025-01-01 22:05:00,13.41,23,7,6,0,0,0,0,7,0,0,0,0,email write upload read read read write email write close upload email open close upload close open upload download email open email open,2.7029,1
user_2,dcffbb52-39d2-41b4-a218-e651e3ca601d,2025-01-01 13:59:00,14.04,36,9,10,0,0,0,0,8,0,0,0,0,email open email open upload open write download download write open open read download download download open email read download close upload open read read close write upload close open write read email open email download,2.7002,1
user_60,b1a42a43-3741-4cc6-ad43-39a9f360328a,2025-01-01 15:10:00,20.29,34,5,7,0,0,0,0,11,0,0,0,0,upload close read write upload write read write email open upload read close upload write close open open open open open open close download close open upload open upload write open read open open,2.4478,1
user_86,e7582b83-0899-42cb-b65d-7894f0a72c36,2025-01-01 03:29:00,23.41,45,11,11,1,0,0,0,13,0,0,0,0,download open write download write email email write read read email email close upload read download write open close upload upload open close email upload email open email download read email close download read read write download email download email download close download write close,2.7301,1
user_123,a459ce98-1b85-4626-89ab-bac536450f49,2025-01-01 20:42:00,16.97,26,4,5,4,0,0,0,5,2,0,0,0,open close close email write email write upload read write open email open write download open read open close email close upload write upload email email,2.6434,1
user_81,b5aee020-6526-4479-bbbb-f50a9d1f728a,2025-01-01 17:32:00,11.48,23,10,7,2,0,0,0,15,1,0,0,0,open email email open write open download download open open download read close email close read open write close open close upload close,2.577,1
user_112,d1b3a33b-0b73-462a-b425-75b5cf8b0d01,2025-01-01 06:16:00,16.07,21,5,6,0,0,0,0,12,0,0,0,0,read upload read close open download write email download download close email upload read open read download close close write open,2.7373,1
user_137,fede4bb0-9615-4cb6-9c15-9f0290d3c862,2025-01-01 10:04:00,16.37,13,7,2,2,0,0,0,7,1,0,0,0,write write download open download read close open close close download email open,2.4493,1
user_51,729068d9-807c-4f07-8051-99b51cce3340,2025-01-01 14:33:00,14.92,27,13,11,0,0,0,0,5,0,0,0,0,open write upload write write download email upload open read email download upload read email write upload close close close email close write upload close open email,2.7107,1
user_43,2d65755c-fd3b-45d6-b179-f000dddf2a19,2025-01-01 07:46:00,19.09,34,4,7,2,0,0,0,19,1,0,0,0,write read read open close open upload read read read email write read read read read open download download close download upload email open upload open close read upload download download read close open,2.5824,1
user_130,345c1d40-695a-4026-91ab-e4e1312572c2,2025-01-01 05:18:00,16.24,38,7,18,3,0,0,0,3,1,0,0,0,close read download email write close email upload read write email email open email write open write download close open close write download email close close write close download email read open email upload write write email email,2.6262,1
user_1,5e5ac8ef-45fe-483a-8f10-37e78c5fc857,2025-01-01 21:39:00,2.5,36,7,11,1,0,0,0,14,1,0,0,0,read open upload download email email read read upload download download email open upload open open upload open upload write close upload download email close download write open close write download email close download upload email,2.7301,1
user_101,9928e241-350d-4196-b717-121b51c8c590,2025-01-01 06:39:00,22.9,33,4,7,0,0,0,0,1,0,0,0,0,download download download upload upload close write upload email upload open read read email email upload upload close close write upload write download open write write download upload write close read write open,2.6951,1
user_7,2af29989-c2cb-4b21-a49a-fe7f2981ffb9,2025-01-01 16:07:00,14.31,48,6,16,4,0,0,0,18,1,0,0,0,upload close open write upload read read write upload write write open open email download write open upload upload open read close close email close close write open read close email write download email close write read close download email close write close open upload email read close,2.72,1
user_114,5f112380-abc1-4fde-852f-774af820e36d,2025-01-01 15:09:00,12.63,22,10,9,0,0,0,0,18,0,0,0,0,email read open open email download download email upload write write read open upload write open download open write close close read,2.7379,1
